InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
548686,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,1/4/2011 16:49,2.55,15856,United Kingdom
548697,85123A,WHITE HANGING HEART T-LIGHT HOLDER,64,3/4/2011 10:49,2.55,15482,United Kingdom
548699,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,3/4/2011 11:08,2.95,,United Kingdom
548703,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,3/4/2011 11:37,2.95,16010,United Kingdom
548703,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,3/4/2011 11:37,2.95,16010,United Kingdom
548708,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,3/4/2011 12:41,2.95,13269,United Kingdom
548711,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,3/4/2011 14:24,2.95,18116,United Kingdom
548714,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,3/4/2011 15:07,2.95,17337,United Kingdom
548743,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,4/4/2011 12:05,2.95,14895,United Kingdom
548749,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,4/4/2011 12:29,2.95,13004,United Kingdom
548808,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,4/4/2011 12:55,2.95,17774,United Kingdom
548860,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,4/4/2011 13:38,2.95,13263,United Kingdom
548865,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,4/4/2011 14:09,2.95,14747,United Kingdom
548869,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,4/4/2011 14:31,2.95,17114,United Kingdom
548874,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,4/4/2011 15:18,2.55,17716,United Kingdom
548893,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,4/4/2011 15:54,5.79,,United Kingdom
548898,85123A,WHITE HANGING HEART T-LIGHT HOLDER,8,4/4/2011 16:28,2.95,17214,United Kingdom
C548972,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-6,5/4/2011 11:42,2.95,15674,United Kingdom
548973,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,5/4/2011 11:44,2.95,15674,United Kingdom
548978,85123A,WHITE HANGING HEART T-LIGHT HOLDER,10,5/4/2011 12:08,2.95,15727,United Kingdom
548983,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,5/4/2011 12:30,2.95,16906,United Kingdom
548987,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,5/4/2011 12:50,2.95,14535,United Kingdom
549015,85123A,WHITE HANGING HEART T-LIGHT HOLDER,24,5/4/2011 15:12,2.95,15244,United Kingdom
549023,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,5/4/2011 16:27,5.79,,United Kingdom
549052,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,6/4/2011 10:19,2.95,17682,United Kingdom
549055,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,6/4/2011 10:33,2.95,13515,United Kingdom
549099,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,6/4/2011 11:07,2.95,16241,United Kingdom
549115,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,6/4/2011 12:41,2.55,13098,United Kingdom
549116,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,6/4/2011 12:49,2.95,16670,United Kingdom
549155,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,6/4/2011 17:08,5.79,,United Kingdom
549182,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,7/4/2011 9:12,2.95,15646,United Kingdom
549235,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,7/4/2011 11:16,2.95,15530,United Kingdom
549235,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,7/4/2011 11:16,2.95,15530,United Kingdom
549241,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,7/4/2011 11:40,2.95,15719,United Kingdom
549250,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,7/4/2011 12:10,2.95,14446,United Kingdom
549258,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,7/4/2011 12:30,2.95,13102,United Kingdom
549260,85123A,WHITE HANGING HEART T-LIGHT HOLDER,7,7/4/2011 12:34,2.95,17790,United Kingdom
549262,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,7/4/2011 12:38,2.95,14465,United Kingdom
549291,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,7/4/2011 19:05,2.95,16261,United Kingdom
549294,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,7/4/2011 19:27,2.95,13230,United Kingdom
549319,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,8/4/2011 10:09,2.95,16623,United Kingdom
549320,85123A,WHITE HANGING HEART T-LIGHT HOLDER,13,8/4/2011 10:14,2.95,16010,United Kingdom
549431,85123A,WHITE HANGING HEART T-LIGHT HOLDER,25,8/4/2011 12:17,2.95,15874,United Kingdom
549439,85123A,WHITE HANGING HEART T-LIGHT HOLDER,18,8/4/2011 12:42,2.95,13562,United Kingdom
549443,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,8/4/2011 12:56,2.95,15775,United Kingdom
549551,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,10/4/2011 11:48,2.95,15955,United Kingdom
549553,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,10/4/2011 12:22,2.95,16931,United Kingdom
549567,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,10/4/2011 15:07,2.95,13632,United Kingdom
549568,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,10/4/2011 15:09,2.95,15665,United Kingdom
549569,85123A,WHITE HANGING HEART T-LIGHT HOLDER,8,10/4/2011 15:15,2.95,15547,United Kingdom
549573,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,10/4/2011 16:01,2.95,14504,United Kingdom
549574,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,10/4/2011 16:02,2.55,18226,United Kingdom
549583,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,11/4/2011 9:46,2.95,15214,United Kingdom
549592,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,11/4/2011 10:14,2.95,14311,United Kingdom
549667,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,11/4/2011 12:20,2.95,14911,EIRE
549691,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,11/4/2011 13:42,2.95,13549,United Kingdom
549716,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,11/4/2011 14:43,2.95,14628,United Kingdom
549733,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,11/4/2011 16:56,2.95,17827,United Kingdom
549734,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,11/4/2011 17:12,2.95,16409,United Kingdom
549744,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,12/4/2011 10:30,2.95,15240,United Kingdom
549749,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,12/4/2011 10:45,2.95,12928,United Kingdom
549826,85123A,WHITE HANGING HEART T-LIGHT HOLDER,14,12/4/2011 12:53,2.95,15044,United Kingdom
549833,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,12/4/2011 13:19,2.55,13458,United Kingdom
549835,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,12/4/2011 13:24,2.55,17511,United Kingdom
549837,85123A,WHITE HANGING HEART T-LIGHT HOLDER,64,12/4/2011 13:38,2.55,16705,United Kingdom
549844,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,12/4/2011 14:17,2.95,12854,United Kingdom
549845,85123A,WHITE HANGING HEART T-LIGHT HOLDER,9,12/4/2011 14:22,2.95,16729,United Kingdom
549909,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,12/4/2011 16:43,2.55,15777,United Kingdom
549915,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,4/13/2011 9:32,2.95,18231,United Kingdom
549933,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,4/13/2011 11:04,2.95,15230,United Kingdom
549934,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,4/13/2011 11:05,2.95,15134,United Kingdom
549951,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,4/13/2011 12:57,2.95,13134,United Kingdom
549964,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,4/13/2011 14:12,2.95,13122,United Kingdom
549975,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,4/13/2011 14:38,2.95,16175,United Kingdom
549985,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,4/13/2011 15:58,2.55,15640,United Kingdom
549995,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,4/14/2011 8:32,2.55,16131,United Kingdom
549998,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,4/14/2011 8:49,2.55,17675,United Kingdom
550001,85123A,WHITE HANGING HEART T-LIGHT HOLDER,18,4/14/2011 9:28,2.95,17704,United Kingdom
550008,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,4/14/2011 10:17,2.95,15570,United Kingdom
550033,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,4/14/2011 11:45,2.95,15005,United Kingdom
550071,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,4/14/2011 12:12,2.95,16735,United Kingdom
550121,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,4/14/2011 12:38,2.95,15271,United Kingdom
550130,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,4/14/2011 13:17,2.95,14390,United Kingdom
550148,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,4/14/2011 14:36,2.95,16882,United Kingdom
550179,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,4/14/2011 17:29,2.95,15220,United Kingdom
550189,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,4/14/2011 19:15,2.95,13230,United Kingdom
550255,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,4/15/2011 11:47,2.95,13468,United Kingdom
550298,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,4/15/2011 16:11,2.95,17346,United Kingdom
550301,85123A,WHITE HANGING HEART T-LIGHT HOLDER,10,4/17/2011 10:15,2.95,17243,United Kingdom
550303,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,4/17/2011 10:21,2.95,18213,United Kingdom
550321,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,4/17/2011 12:49,2.95,16770,United Kingdom
550331,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,4/17/2011 13:43,2.95,15555,United Kingdom
550346,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,4/18/2011 9:31,2.95,16639,United Kingdom
550347,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,4/18/2011 9:33,2.95,14227,United Kingdom
550352,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,4/18/2011 10:21,2.95,16719,United Kingdom
550357,85123A,WHITE HANGING HEART T-LIGHT HOLDER,18,4/18/2011 10:35,2.95,16617,United Kingdom
550359,85123A,WHITE HANGING HEART T-LIGHT HOLDER,10,4/18/2011 10:41,2.95,17841,United Kingdom
550447,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,4/18/2011 12:36,2.95,16033,United Kingdom
550452,85123A,WHITE HANGING HEART T-LIGHT HOLDER,64,4/18/2011 12:56,2.55,14525,United Kingdom
C550456,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-1930,4/18/2011 13:08,2.55,15749,United Kingdom
550458,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,4/18/2011 13:13,5.79,,United Kingdom
550459,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,4/18/2011 13:17,2.95,18116,United Kingdom
550461,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1930,4/18/2011 13:20,2.4,15749,United Kingdom
550462,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,4/18/2011 13:22,2.95,16458,United Kingdom
550467,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,4/18/2011 13:36,2.95,18009,United Kingdom
550469,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,4/18/2011 13:46,2.95,16399,United Kingdom
550470,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,4/18/2011 13:49,5.79,,United Kingdom
550471,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,4/18/2011 13:52,5.79,,United Kingdom
550474,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,4/18/2011 13:58,5.79,,United Kingdom
550477,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,4/18/2011 14:01,2.95,17338,United Kingdom
550499,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,4/18/2011 15:16,5.79,,United Kingdom
550499,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,4/18/2011 15:16,2.95,,United Kingdom
550500,85123A,WHITE HANGING HEART T-LIGHT HOLDER,7,4/18/2011 15:26,5.79,,United Kingdom
550500,85123A,WHITE HANGING HEART T-LIGHT HOLDER,8,4/18/2011 15:26,2.95,,United Kingdom
550512,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,4/18/2011 16:31,2.95,18069,United Kingdom
550515,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,4/18/2011 17:29,2.95,14502,United Kingdom
550517,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,4/19/2011 8:17,2.95,14352,United Kingdom
550519,85123A,WHITE HANGING HEART T-LIGHT HOLDER,18,4/19/2011 9:31,2.95,13141,United Kingdom
550528,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,4/19/2011 10:49,2.95,17663,United Kingdom
550532,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,4/19/2011 11:02,2.95,14606,United Kingdom
550541,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,4/19/2011 11:33,5.79,,United Kingdom
550541,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,4/19/2011 11:33,2.95,,United Kingdom
550542,85123A,WHITE HANGING HEART T-LIGHT HOLDER,29,4/19/2011 11:37,2.95,,United Kingdom
550560,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,4/19/2011 11:46,2.95,14242,United Kingdom
550619,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,4/19/2011 13:21,2.95,15717,United Kingdom
550621,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,4/19/2011 13:41,2.95,13263,United Kingdom
550631,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,4/19/2011 14:51,2.95,15225,United Kingdom
550637,85123A,WHITE HANGING HEART T-LIGHT HOLDER,8,4/19/2011 15:39,2.95,14415,United Kingdom
550638,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,4/19/2011 15:44,2.95,,United Kingdom
550656,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,4/20/2011 8:07,2.95,17652,United Kingdom
550701,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,4/20/2011 10:48,2.55,14905,United Kingdom
550750,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,4/20/2011 11:45,2.95,13632,United Kingdom
550769,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,4/20/2011 12:56,2.95,15984,United Kingdom
550774,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,4/20/2011 13:18,2.95,14626,United Kingdom
550802,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,4/20/2011 15:21,2.95,17120,United Kingdom
550820,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,4/21/2011 8:43,2.95,13148,United Kingdom
550828,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,4/21/2011 10:19,2.95,17315,United Kingdom
550835,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,4/21/2011 10:52,2.95,15034,United Kingdom
550921,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,4/21/2011 14:21,2.95,14770,United Kingdom
550936,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,4/21/2011 15:15,2.55,13495,United Kingdom
550939,85123A,WHITE HANGING HEART T-LIGHT HOLDER,24,4/21/2011 15:25,2.95,16146,United Kingdom
550953,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,4/21/2011 16:17,5.79,,United Kingdom
550958,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,4/21/2011 16:37,2.95,15281,United Kingdom
550964,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,4/21/2011 16:48,2.55,15856,United Kingdom
550986,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,4/21/2011 18:06,5.79,,United Kingdom
550987,85123A,WHITE HANGING HEART T-LIGHT HOLDER,16,4/21/2011 18:10,2.95,,United Kingdom
551021,85123A,WHITE HANGING HEART T-LIGHT HOLDER,128,4/26/2011 11:25,2.55,13798,United Kingdom
551057,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,4/26/2011 11:59,2.95,16942,United Kingdom
551057,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,4/26/2011 11:59,2.95,16942,United Kingdom
551057,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,4/26/2011 11:59,2.95,16942,United Kingdom
551134,85123A,WHITE HANGING HEART T-LIGHT HOLDER,10,4/26/2011 13:02,2.95,16729,United Kingdom
551142,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,4/26/2011 13:22,2.95,17613,United Kingdom
551161,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,4/26/2011 15:26,2.95,18183,United Kingdom
551163,85123A,WHITE HANGING HEART T-LIGHT HOLDER,9,4/26/2011 15:52,2.95,12573,France
551171,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,4/26/2011 16:45,2.95,13263,United Kingdom
551172,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,4/26/2011 16:53,2.95,17854,United Kingdom
551173,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,4/26/2011 16:54,5.79,,United Kingdom
551174,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,4/26/2011 17:02,2.95,,United Kingdom
551269,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,4/27/2011 12:21,2.95,12840,United Kingdom
551277,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,4/27/2011 13:06,2.95,13637,United Kingdom
551283,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,4/27/2011 14:01,2.95,16755,United Kingdom
551284,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,4/27/2011 14:05,2.95,15005,United Kingdom
551286,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,4/27/2011 14:16,2.95,13767,United Kingdom
551301,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,4/27/2011 14:49,2.55,17675,United Kingdom
551305,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,4/27/2011 14:58,2.95,16145,United Kingdom
551339,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,4/27/2011 17:18,5.79,,United Kingdom
551340,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,4/27/2011 17:23,2.95,,United Kingdom
551351,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,4/28/2011 10:20,2.55,14298,United Kingdom
551383,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,4/28/2011 10:54,2.95,17460,United Kingdom
551395,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,4/28/2011 12:47,2.95,14271,United Kingdom
551412,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,4/28/2011 13:31,2.95,15508,United Kingdom
551426,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,4/28/2011 14:39,2.95,14022,United Kingdom
551438,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,4/28/2011 15:23,2.55,13408,United Kingdom
551468,85123A,WHITE HANGING HEART T-LIGHT HOLDER,13,4/28/2011 16:21,2.95,,United Kingdom
551517,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,1/5/2011 11:14,2.95,16931,United Kingdom
551518,85123A,WHITE HANGING HEART T-LIGHT HOLDER,10,1/5/2011 11:36,2.95,15708,United Kingdom
551536,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,3/5/2011 8:35,2.95,,United Kingdom
551542,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,3/5/2011 9:05,2.95,14732,United Kingdom
551564,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,3/5/2011 10:56,2.95,16609,United Kingdom
551617,85123A,WHITE HANGING HEART T-LIGHT HOLDER,192,3/5/2011 11:41,2.55,16013,United Kingdom
551623,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,3/5/2011 11:44,2.95,12843,United Kingdom
551656,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,3/5/2011 12:10,2.95,14911,EIRE
551660,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,3/5/2011 12:16,2.95,15271,United Kingdom
551662,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,3/5/2011 12:24,2.55,16210,United Kingdom
551696,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,3/5/2011 13:39,2.55,14110,United Kingdom
551713,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,3/5/2011 15:12,2.95,16230,United Kingdom
551717,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,3/5/2011 15:59,2.95,13263,United Kingdom
551720,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,3/5/2011 16:35,2.95,18146,United Kingdom
551731,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,4/5/2011 9:57,2.95,14307,United Kingdom
551774,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,4/5/2011 11:12,2.95,14606,United Kingdom
551775,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,4/5/2011 11:21,2.95,12886,United Kingdom
551809,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,4/5/2011 11:32,2.55,17511,United Kingdom
551810,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,4/5/2011 11:32,2.95,15719,United Kingdom
551813,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,4/5/2011 11:43,2.95,18065,United Kingdom
551822,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,4/5/2011 12:26,2.95,13524,United Kingdom
551834,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,4/5/2011 13:13,2.95,16610,United Kingdom
551844,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,4/5/2011 14:03,2.95,14173,United Kingdom
551860,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,4/5/2011 15:41,2.95,15508,United Kingdom
551876,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,5/5/2011 8:18,2.95,14867,United Kingdom
551879,85123A,WHITE HANGING HEART T-LIGHT HOLDER,64,5/5/2011 8:33,2.55,13831,United Kingdom
551897,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,5/5/2011 10:31,2.95,13711,United Kingdom
551960,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,5/5/2011 12:38,2.95,18239,United Kingdom
551966,85123A,WHITE HANGING HEART T-LIGHT HOLDER,7,5/5/2011 13:14,2.95,15356,United Kingdom
551967,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,5/5/2011 13:19,2.95,16457,United Kingdom
551981,85123A,WHITE HANGING HEART T-LIGHT HOLDER,192,5/5/2011 13:53,2.55,13694,United Kingdom
551982,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,5/5/2011 13:56,2.55,15023,United Kingdom
551986,85123A,WHITE HANGING HEART T-LIGHT HOLDER,7,5/5/2011 14:41,2.95,13888,United Kingdom
551987,85123A,WHITE HANGING HEART T-LIGHT HOLDER,7,5/5/2011 14:55,2.95,15005,United Kingdom
551989,85123A,WHITE HANGING HEART T-LIGHT HOLDER,64,5/5/2011 15:12,2.55,14423,United Kingdom
551992,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,5/5/2011 15:31,2.95,12747,United Kingdom
551994,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,5/5/2011 15:42,2.95,12868,United Kingdom
551997,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,5/5/2011 15:47,5.79,,United Kingdom
552010,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,5/5/2011 17:26,2.95,14713,United Kingdom
552011,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,5/5/2011 17:28,2.95,13867,United Kingdom
552039,85123A,WHITE HANGING HEART T-LIGHT HOLDER,64,6/5/2011 8:10,2.55,13081,United Kingdom
552045,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,6/5/2011 9:22,2.95,18241,United Kingdom
552058,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,6/5/2011 10:36,2.55,15218,United Kingdom
552134,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,6/5/2011 11:50,2.55,14944,United Kingdom
552166,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,6/5/2011 12:21,2.95,13475,United Kingdom
552217,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,6/5/2011 15:13,2.55,18170,United Kingdom
552229,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,6/5/2011 15:40,5.79,,United Kingdom
552232,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,6/5/2011 15:54,5.79,,United Kingdom
552234,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,6/5/2011 16:01,5.79,,United Kingdom
552262,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,8/5/2011 11:37,2.95,14911,EIRE
552265,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,8/5/2011 11:41,2.95,14161,United Kingdom
552269,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,8/5/2011 11:52,2.95,16121,United Kingdom
552269,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,8/5/2011 11:52,2.95,16121,United Kingdom
552280,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,8/5/2011 12:39,2.55,13561,United Kingdom
552281,85123A,WHITE HANGING HEART T-LIGHT HOLDER,18,8/5/2011 12:42,2.95,15704,United Kingdom
552285,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,8/5/2011 12:58,2.95,14684,United Kingdom
552285,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,8/5/2011 12:58,2.95,14684,United Kingdom
552288,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,8/5/2011 13:20,2.95,13313,United Kingdom
552290,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,8/5/2011 13:32,2.95,16007,United Kingdom
552294,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,8/5/2011 14:06,2.95,16232,United Kingdom
552311,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,8/5/2011 15:22,2.55,15312,United Kingdom
552316,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,8/5/2011 16:11,2.95,15674,United Kingdom
552323,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,9/5/2011 9:33,2.95,16756,United Kingdom
552357,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,9/5/2011 12:16,2.95,18219,United Kingdom
552404,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,9/5/2011 12:39,2.55,15932,United Kingdom
552444,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,9/5/2011 13:10,2.95,17634,United Kingdom
552454,85123A,WHITE HANGING HEART T-LIGHT HOLDER,128,9/5/2011 14:22,2.55,18172,United Kingdom
